Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 2896,PUJ,BOS,09/22/2025 12:30pm,09/22/2025 5:09pm,279,$377,https://www.jetblue.com/booking/flights?from=PUJ&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1016,PUJ,EWR,09/22/2025 4:07pm,09/22/2025 8:20pm,253,$418,https://www.jetblue.com/booking/flights?from=PUJ&to=EWR&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 274,PUJ,FLL,09/22/2025 3:00pm,09/22/2025 5:35pm,155,$423,https://www.jetblue.com/booking/flights?from=PUJ&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 268,PUJ,JFK,09/22/2025 11:30am,09/22/2025 3:25pm,235,$418,https://www.jetblue.com/booking/flights?from=PUJ&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 168,PUJ,JFK,09/22/2025 1:30pm,09/22/2025 5:30pm,240,$371,https://www.jetblue.com/booking/flights?from=PUJ&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1568,PUJ,JFK,09/22/2025 5:00pm,09/22/2025 9:00pm,240,$335,https://www.jetblue.com/booking/flights?from=PUJ&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1078,PUJ,MCO,09/22/2025 1:22pm,09/22/2025 4:20pm,178,$240,https://www.jetblue.com/booking/flights?from=PUJ&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2832,PUJ,SJU,09/22/2025 11:50am,09/22/2025 12:43pm,53,$234,https://www.jetblue.com/booking/flights?from=PUJ&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2732,PUJ,SJU,09/22/2025 5:30pm,09/22/2025 6:24pm,54,$376,https://www.jetblue.com/booking/flights?from=PUJ&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1197,PVD,FLL,09/22/2025 6:20pm,09/22/2025 9:23pm,183,$80,https://www.jetblue.com/booking/flights?from=PVD&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1129,PVD,JFK,09/22/2025 7:34am,09/22/2025 8:30am,56,$59,https://www.jetblue.com/booking/flights?from=PVD&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1076,PVD,MCO,09/22/2025 9:00am,09/22/2025 11:52am,172,$149,https://www.jetblue.com/booking/flights?from=PVD&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1287,PVD,PBI,09/22/2025 3:10pm,09/22/2025 6:15pm,185,$445,https://www.jetblue.com/booking/flights?from=PVD&to=PBI&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 525,PVD,SJU,09/22/2025 7:19am,09/22/2025 11:25am,246,$109,https://www.jetblue.com/booking/flights?from=PVD&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1689,PVD,TPA,09/22/2025 12:30pm,09/22/2025 3:35pm,185,$99,https://www.jetblue.com/booking/flights?from=PVD&to=TPA&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 307,PWM,JFK,09/22/2025 7:09am,09/22/2025 8:30am,81,$99,https://www.jetblue.com/booking/flights?from=PWM&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 407,PWM,JFK,09/22/2025 2:17pm,09/22/2025 3:47pm,90,$154,https://www.jetblue.com/booking/flights?from=PWM&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2484,RDU,BOS,09/22/2025 7:00am,09/22/2025 9:04am,124,$104,https://www.jetblue.com/booking/flights?from=RDU&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 484,RDU,BOS,09/22/2025 9:55am,09/22/2025 11:54am,119,$124,https://www.jetblue.com/booking/flights?from=RDU&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2084,RDU,BOS,09/22/2025 2:11pm,09/22/2025 4:41pm,150,$104,https://www.jetblue.com/booking/flights?from=RDU&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2184,RDU,BOS,09/22/2025 6:59pm,09/22/2025 9:01pm,122,$104,https://www.jetblue.com/booking/flights?from=RDU&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2625,RDU,FLL,09/22/2025 8:00am,09/22/2025 10:10am,130,$82,https://www.jetblue.com/booking/flights?from=RDU&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2786,RDU,JFK,09/22/2025 11:17am,09/22/2025 12:53pm,96,$114,https://www.jetblue.com/booking/flights?from=RDU&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1386,RDU,JFK,09/22/2025 5:44pm,09/22/2025 7:29pm,105,$89,https://www.jetblue.com/booking/flights?from=RDU&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1903,RDU,SJU,09/22/2025 3:30pm,09/22/2025 6:57pm,207,$126,https://www.jetblue.com/booking/flights?from=RDU&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 382,RIC,BOS,09/22/2025 6:24am,09/22/2025 8:05am,101,$79,https://www.jetblue.com/booking/flights?from=RIC&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1282,RIC,BOS,09/22/2025 12:10pm,09/22/2025 1:53pm,103,$199,https://www.jetblue.com/booking/flights?from=RIC&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1182,RIC,BOS,09/22/2025 7:59pm,09/22/2025 9:44pm,105,$79,https://www.jetblue.com/booking/flights?from=RIC&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1145,RIC,FLL,09/22/2025 7:10am,09/22/2025 9:42am,152,$114,https://www.jetblue.com/booking/flights?from=RIC&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 969,RIC,MCO,09/22/2025 11:21am,09/22/2025 1:24pm,123,$69,https://www.jetblue.com/booking/flights?from=RIC&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1285,ROC,JFK,09/22/2025 6:05am,09/22/2025 7:25am,80,$79,https://www.jetblue.com/booking/flights?from=ROC&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 485,ROC,JFK,09/22/2025 1:38pm,09/22/2025 2:59pm,81,$79,https://www.jetblue.com/booking/flights?from=ROC&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 166,RSW,BOS,09/22/2025 7:00am,09/22/2025 10:10am,190,$74,https://www.jetblue.com/booking/flights?from=RSW&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 266,RSW,BOS,09/22/2025 11:21am,09/22/2025 2:55pm,214,$84,https://www.jetblue.com/booking/flights?from=RSW&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2066,RSW,BOS,09/22/2025 6:40pm,09/22/2025 9:51pm,191,$84,https://www.jetblue.com/booking/flights?from=RSW&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1912,RSW,EWR,09/22/2025 7:07pm,09/22/2025 10:00pm,173,$94,https://www.jetblue.com/booking/flights?from=RSW&to=EWR&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1552,RSW,HPN,09/22/2025 10:45am,09/22/2025 1:39pm,174,$79,https://www.jetblue.com/booking/flights?from=RSW&to=HPN&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1252,RSW,HPN,09/22/2025 5:00pm,09/22/2025 8:00pm,180,$79,https://www.jetblue.com/booking/flights?from=RSW&to=HPN&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1530,RSW,JFK,09/22/2025 11:30am,09/22/2025 2:23pm,173,$74,https://www.jetblue.com/booking/flights?from=RSW&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 130,RSW,JFK,09/22/2025 3:40pm,09/22/2025 6:29pm,169,$74,https://www.jetblue.com/booking/flights?from=RSW&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 220,SAN,BOS,09/22/2025 1:30pm,09/22/2025 10:25pm,355,$354,https://www.jetblue.com/booking/flights?from=SAN&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2120,SAN,BOS,09/22/2025 8:55pm,09/22/2025 5:40am,345,$139,https://www.jetblue.com/booking/flights?from=SAN&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 190,SAN,JFK,09/22/2025 10:11am,09/22/2025 7:00pm,349,$234,https://www.jetblue.com/booking/flights?from=SAN&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1190,SAN,JFK,09/22/2025 8:40pm,09/22/2025 5:12am,332,$149,https://www.jetblue.com/booking/flights?from=SAN&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1377,SAP,JFK,09/22/2025 11:25pm,09/22/2025 6:10am,285,$143,https://www.jetblue.com/booking/flights?from=SAP&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 150,SAV,BOS,09/22/2025 10:37am,09/22/2025 1:05pm,148,$74,https://www.jetblue.com/booking/flights?from=SAV&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 450,SAV,BOS,09/22/2025 4:10pm,09/22/2025 7:05pm,175,$449,https://www.jetblue.com/booking/flights?from=SAV&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 142,SAV,JFK,09/22/2025 12:24pm,09/22/2025 2:29pm,125,$119,https://www.jetblue.com/booking/flights?from=SAV&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1930,SDQ,BOS,09/22/2025 10:29am,09/22/2025 2:54pm,265,$401,https://www.jetblue.com/booking/flights?from=SDQ&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1204,SDQ,EWR,09/22/2025 6:00am,09/22/2025 9:58am,238,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=EWR&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2448,SDQ,FLL,09/22/2025 2:34pm,09/22/2025 4:54pm,140,$182,https://www.jetblue.com/booking/flights?from=SDQ&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 310,SDQ,JFK,09/22/2025 5:35am,09/22/2025 9:27am,232,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2110,SDQ,JFK,09/22/2025 8:10am,09/22/2025 12:00pm,230,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 710,SDQ,JFK,09/22/2025 12:47pm,09/22/2025 4:42pm,235,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2510,SDQ,JFK,09/22/2025 3:03pm,09/22/2025 6:59pm,236,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 210,SDQ,JFK,09/22/2025 6:05pm,09/22/2025 10:00pm,235,$191,https://www.jetblue.com/booking/flights?from=SDQ&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1406,SDQ,MCO,09/22/2025 7:22am,09/22/2025 10:05am,163,$217,https://www.jetblue.com/booking/flights?from=SDQ&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 606,SDQ,MCO,09/22/2025 5:19pm,09/22/2025 8:01pm,162,$217,https://www.jetblue.com/booking/flights?from=SDQ&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1638,SDQ,SJU,09/22/2025 9:45am,09/22/2025 10:46am,61,$124,https://www.jetblue.com/booking/flights?from=SDQ&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2538,SDQ,SJU,09/22/2025 2:23pm,09/22/2025 3:25pm,62,$147,https://www.jetblue.com/booking/flights?from=SDQ&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1938,SDQ,SJU,09/22/2025 10:05pm,09/22/2025 11:06pm,61,$124,https://www.jetblue.com/booking/flights?from=SDQ&to=SJU&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 398,SEA,BOS,09/22/2025 11:30am,09/22/2025 8:23pm,353,$214,https://www.jetblue.com/booking/flights?from=SEA&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 264,SEA,JFK,09/22/2025 11:59pm,09/22/2025 8:20am,321,$124,https://www.jetblue.com/booking/flights?from=SEA&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 434,SFO,BOS,09/22/2025 7:10am,09/22/2025 3:57pm,347,$139,https://www.jetblue.com/booking/flights?from=SFO&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1734,SFO,BOS,09/22/2025 8:40am,09/22/2025 5:48pm,368,$274,https://www.jetblue.com/booking/flights?from=SFO&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 834,SFO,BOS,09/22/2025 11:00am,09/22/2025 8:26pm,386,$209,https://www.jetblue.com/booking/flights?from=SFO&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 734,SFO,BOS,09/22/2025 1:55pm,09/22/2025 10:58pm,363,$179,https://www.jetblue.com/booking/flights?from=SFO&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 134,SFO,BOS,09/22/2025 10:00pm,09/22/2025 6:39am,339,$139,https://www.jetblue.com/booking/flights?from=SFO&to=BOS&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 378,SFO,FLL,09/22/2025 10:35am,09/22/2025 7:10pm,335,$174,https://www.jetblue.com/booking/flights?from=SFO&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 278,SFO,FLL,09/22/2025 11:20pm,09/22/2025 7:51am,331,$130,https://www.jetblue.com/booking/flights?from=SFO&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 116,SFO,JFK,09/22/2025 6:15am,09/22/2025 2:57pm,342,$174,https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 316,SFO,JFK,09/22/2025 8:00am,09/22/2025 4:43pm,343,$229,https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 216,SFO,JFK,09/22/2025 11:30am,09/22/2025 8:20pm,350,$329,https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 416,SFO,JFK,09/22/2025 1:45pm,09/22/2025 10:28pm,343,$229,https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 616,SFO,JFK,09/22/2025 9:00pm,09/22/2025 5:29am,329,$149,https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 816,SFO,JFK,09/22/2025 11:29pm,09/22/2025 8:00am,331,$149,https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 38,SJO,FLL,09/22/2025 1:00pm,09/22/2025 6:07pm,187,$108,https://www.jetblue.com/booking/flights?from=SJO&to=FLL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1794,SJO,JFK,09/22/2025 2:05pm,09/22/2025 9:08pm,303,$132,https://www.jetblue.com/booking/flights?from=SJO&to=JFK&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1696,SJO,MCO,09/22/2025 12:45pm,09/22/2025 6:06pm,201,$114,https://www.jetblue.com/booking/flights?from=SJO&to=MCO&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1476,SJU,BDL,09/22/2025 12:30pm,09/22/2025 4:24pm,234,$150,https://www.jetblue.com/booking/flights?from=SJU&to=BDL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 276,SJU,BDL,09/22/2025 6:33pm,09/22/2025 10:29pm,236,$150,https://www.jetblue.com/booking/flights?from=SJU&to=BDL&depart=09%2F22%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
