Origin,Destination,Departure Date,Flight Number,Departure Time,Arrival Time,Duration,Price,Stops,Route Type,Distance (MI)
"JFK","SYR","09/06/2025 10:30pm","B6 1516","09/06/2025 11:56pm","86","$59","https://www.jetblue.com/booking/flights?from=JFK&to=SYR&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","208"
"JFK","STI","09/06/2025 6:00am","B6 2137","09/06/2025 9:44am","224","$230","https://www.jetblue.com/booking/flights?from=JFK&to=STI&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","737","1479"
"JFK","STI","09/06/2025 7:59am","B6 137","09/06/2025 11:47am","228","$255","https://www.jetblue.com/booking/flights?from=JFK&to=STI&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1479"
"JFK","STI","09/06/2025 10:32am","B6 1737","09/06/2025 2:20pm","228","$200","https://www.jetblue.com/booking/flights?from=JFK&to=STI&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","737","1479"
"JFK","STI","09/06/2025 2:10pm","B6 337","09/06/2025 6:04pm","234","$159","https://www.jetblue.com/booking/flights?from=JFK&to=STI&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1479"
"JFK","STI","09/06/2025 8:30pm","B6 637","09/06/2025 12:29am","239","$159","https://www.jetblue.com/booking/flights?from=JFK&to=STI&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1479"
"JFK","STI","09/06/2025 10:29pm","B6 2637","09/06/2025 2:22am","233","$159","https://www.jetblue.com/booking/flights?from=JFK&to=STI&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1479"
"JFK","SRQ","09/06/2025 9:35am","B6 163","09/06/2025 12:45pm","190","$70","https://www.jetblue.com/booking/flights?from=JFK&to=SRQ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1043"
"JFK","SMF","09/06/2025 6:50pm","B6 161","09/06/2025 9:59pm","369","$114","https://www.jetblue.com/booking/flights?from=JFK&to=SMF&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2515"
"JFK","SLC","09/06/2025 6:30pm","B6 71","09/06/2025 9:55pm","325","$194","https://www.jetblue.com/booking/flights?from=JFK&to=SLC&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1985"
"JFK","SJU","09/06/2025 8:40am","B6 1603","09/06/2025 12:42pm","242","$312","https://www.jetblue.com/booking/flights?from=JFK&to=SJU&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1602"
"JFK","SJU","09/06/2025 9:55am","B6 503","09/06/2025 1:57pm","242","$272","https://www.jetblue.com/booking/flights?from=JFK&to=SJU&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1602"
"JFK","SJU","09/06/2025 1:00pm","B6 803","09/06/2025 4:55pm","235","$202","https://www.jetblue.com/booking/flights?from=JFK&to=SJU&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1602"
"JFK","SJU","09/06/2025 5:00pm","B6 2903","09/06/2025 8:59pm","239","$137","https://www.jetblue.com/booking/flights?from=JFK&to=SJU&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1602"
"JFK","SJO","09/06/2025 9:41am","B6 1793","09/06/2025 1:00pm","319","$142","https://www.jetblue.com/booking/flights?from=JFK&to=SJO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2212"
"JFK","SFO","09/06/2025 8:29am","B6 215","09/06/2025 11:52am","383","$119","https://www.jetblue.com/booking/flights?from=JFK&to=SFO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"JFK","SFO","09/06/2025 2:30pm","B6 415","09/06/2025 5:57pm","387","$199","https://www.jetblue.com/booking/flights?from=JFK&to=SFO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"JFK","SFO","09/06/2025 5:29pm","B6 315","09/06/2025 9:03pm","394","$119","https://www.jetblue.com/booking/flights?from=JFK&to=SFO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"JFK","SFO","09/06/2025 8:10pm","B6 615","09/06/2025 11:42pm","392","$119","https://www.jetblue.com/booking/flights?from=JFK&to=SFO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"JFK","SFO","09/06/2025 9:30pm","B6 515","09/06/2025 12:59am","389","$119","https://www.jetblue.com/booking/flights?from=JFK&to=SFO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"JFK","SEA","09/06/2025 6:54pm","B6 263","09/06/2025 10:20pm","386","$89","https://www.jetblue.com/booking/flights?from=JFK&to=SEA&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2415"
"JFK","SDQ","09/06/2025 7:30am","B6 2709","09/06/2025 11:22am","232","$201","https://www.jetblue.com/booking/flights?from=JFK&to=SDQ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1554"
"JFK","SDQ","09/06/2025 9:25am","B6 1009","09/06/2025 1:24pm","239","$201","https://www.jetblue.com/booking/flights?from=JFK&to=SDQ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1554"
"JFK","SDQ","09/06/2025 12:59pm","B6 9","09/06/2025 4:54pm","235","$181","https://www.jetblue.com/booking/flights?from=JFK&to=SDQ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1554"
"JFK","SDQ","09/06/2025 6:05pm","B6 309","09/06/2025 10:04pm","239","$181","https://www.jetblue.com/booking/flights?from=JFK&to=SDQ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1554"
"JFK","SDQ","09/06/2025 9:30pm","B6 709","09/06/2025 1:35am","245","$159","https://www.jetblue.com/booking/flights?from=JFK&to=SDQ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1554"
"JFK","SAP","09/06/2025 7:00pm","B6 1378","09/06/2025 10:05pm","305","$69","https://www.jetblue.com/booking/flights?from=JFK&to=SAP&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1937"
"JFK","SXM","09/06/2025 10:00am","B6 1087","09/06/2025 2:11pm","251","$199","https://www.jetblue.com/booking/flights?from=JFK&to=SXM&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1685"
"ORD","JFK","09/06/2025 8:34am","B6 406","09/06/2025 12:00pm","146","$90","https://www.jetblue.com/booking/flights?from=ORD&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","738"
"SDQ","FLL","09/06/2025 2:34pm","B6 2448","09/06/2025 4:54pm","140","$241","https://www.jetblue.com/booking/flights?from=SDQ&to=FLL&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","853"
"ORH","MCO","09/06/2025 2:30pm","B6 487","09/06/2025 5:35pm","185","$79","https://www.jetblue.com/booking/flights?from=ORH&to=MCO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1092"
"SJU","STI","09/06/2025 12:10pm","B6 1607","09/06/2025 1:25pm","75","$99","https://www.jetblue.com/booking/flights?from=SJU&to=STI&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","308"
"SJU","SDQ","09/06/2025 6:00am","B6 1637","09/06/2025 7:00am","60","$99","https://www.jetblue.com/booking/flights?from=SJU&to=SDQ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","240"
"SJU","SDQ","09/06/2025 12:12pm","B6 2537","09/06/2025 1:13pm","61","$99","https://www.jetblue.com/booking/flights?from=SJU&to=SDQ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","240"
"SJU","PVD","09/06/2025 5:15pm","B6 526","09/06/2025 9:23pm","248","$197","https://www.jetblue.com/booking/flights?from=SJU&to=PVD&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1640"
"SJU","PUJ","09/06/2025 8:00am","B6 2831","09/06/2025 8:51am","51","$89","https://www.jetblue.com/booking/flights?from=SJU&to=PUJ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","155"
"SJU","PUJ","09/06/2025 1:47pm","B6 2631","09/06/2025 2:44pm","57","$89","https://www.jetblue.com/booking/flights?from=SJU&to=PUJ&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","155"
"SJU","MDE","09/06/2025 10:47am","B6 1703","09/06/2025 12:25pm","158","$104","https://www.jetblue.com/booking/flights?from=SJU&to=MDE&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1059"
"SJU","MCO","09/06/2025 7:00am","B6 1234","09/06/2025 10:03am","183","$230","https://www.jetblue.com/booking/flights?from=SJU&to=MCO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1189"
"SJU","MCO","09/06/2025 10:00am","B6 1334","09/06/2025 1:02pm","182","$205","https://www.jetblue.com/booking/flights?from=SJU&to=MCO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1189"
"SJU","MCO","09/06/2025 1:45pm","B6 1034","09/06/2025 4:45pm","180","$260","https://www.jetblue.com/booking/flights?from=SJU&to=MCO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1189"
"SJU","MCO","09/06/2025 4:45pm","B6 2134","09/06/2025 7:50pm","185","$230","https://www.jetblue.com/booking/flights?from=SJU&to=MCO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1189"
"SJU","MCO","09/06/2025 8:44pm","B6 1134","09/06/2025 11:44pm","180","$230","https://www.jetblue.com/booking/flights?from=SJU&to=MCO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1189"
"SJU","JFK","09/06/2025 6:00am","B6 2904","09/06/2025 9:57am","237","$272","https://www.jetblue.com/booking/flights?from=SJU&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1602"
"SJU","JFK","09/06/2025 1:25pm","B6 904","09/06/2025 5:22pm","237","$312","https://www.jetblue.com/booking/flights?from=SJU&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1602"
"SJU","JFK","09/06/2025 2:25pm","B6 1604","09/06/2025 6:20pm","235","$312","https://www.jetblue.com/booking/flights?from=SJU&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1602"
"SJU","JFK","09/06/2025 6:05pm","B6 304","09/06/2025 10:02pm","237","$312","https://www.jetblue.com/booking/flights?from=SJU&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1602"
"SJU","HPN","09/06/2025 5:01pm","B6 2602","09/06/2025 9:03pm","242","$259","https://www.jetblue.com/booking/flights?from=SJU&to=HPN&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1629"
"SJU","FLL","09/06/2025 12:35pm","B6 992","09/06/2025 3:16pm","161","$253","https://www.jetblue.com/booking/flights?from=SJU&to=FLL&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1046"
"SJU","FLL","09/06/2025 4:40pm","B6 954","09/06/2025 7:22pm","162","$278","https://www.jetblue.com/booking/flights?from=SJU&to=FLL&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1046"
"SJU","EWR","09/06/2025 5:19pm","B6 1890","09/06/2025 9:23pm","244","$309","https://www.jetblue.com/booking/flights?from=SJU&to=EWR&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1612"
"SJU","DCA","09/06/2025 6:05pm","B6 1348","09/06/2025 9:55pm","230","$177","https://www.jetblue.com/booking/flights?from=SJU&to=DCA&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1558"
"SJU","BOS","09/06/2025 5:15pm","B6 562","09/06/2025 9:18pm","243","$277","https://www.jetblue.com/booking/flights?from=SJU&to=BOS&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1679"
"SJU","BDL","09/06/2025 12:30pm","B6 1476","09/06/2025 4:24pm","234","$139","https://www.jetblue.com/booking/flights?from=SJU&to=BDL&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1671"
"SJU","BDL","09/06/2025 6:33pm","B6 276","09/06/2025 10:29pm","236","$139","https://www.jetblue.com/booking/flights?from=SJU&to=BDL&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1671"
"SJO","MCO","09/06/2025 12:45pm","B6 1696","09/06/2025 6:06pm","201","$114","https://www.jetblue.com/booking/flights?from=SJO&to=MCO&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1288"
"SJO","JFK","09/06/2025 2:05pm","B6 1794","09/06/2025 9:08pm","303","$346","https://www.jetblue.com/booking/flights?from=SJO&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2212"
"SJO","FLL","09/06/2025 1:00pm","B6 38","09/06/2025 6:07pm","187","$139","https://www.jetblue.com/booking/flights?from=SJO&to=FLL&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","1142"
"SFO","JFK","09/06/2025 6:15am","B6 116","09/06/2025 2:57pm","342","$199","https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"SFO","JFK","09/06/2025 8:00am","B6 316","09/06/2025 4:43pm","343","$199","https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"SFO","JFK","09/06/2025 1:45pm","B6 416","09/06/2025 10:28pm","343","$264","https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"SFO","JFK","09/06/2025 9:00pm","B6 616","09/06/2025 5:29am","329","$199","https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"SFO","JFK","09/06/2025 10:30pm","B6 816","09/06/2025 7:03am","333","$229","https://www.jetblue.com/booking/flights?from=SFO&to=JFK&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"SFO","FLL","09/06/2025 10:35am","B6 378","09/06/2025 7:10pm","335","$199","https://www.jetblue.com/booking/flights?from=SFO&to=FLL&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"SFO","FLL","09/06/2025 11:20pm","B6 278","09/06/2025 7:51am","331","$100","https://www.jetblue.com/booking/flights?from=SFO&to=FLL&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2580"
"SFO","BOS","09/06/2025 8:40am","B6 1734","09/06/2025 5:48pm","368","$219","https://www.jetblue.com/booking/flights?from=SFO&to=BOS&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2698"
"SFO","BOS","09/06/2025 11:00am","B6 834","09/06/2025 8:26pm","386","$304","https://www.jetblue.com/booking/flights?from=SFO&to=BOS&depart=09%2F06%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false","OK","","2698"
