Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 1680,FLL,DCA,11/20/2025 10:30am,11/20/2025 12:55pm,145,$114,https://www.jetblue.com/booking/cb-flights?from=FLL&to=DCA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1880,FLL,DCA,11/20/2025 4:29pm,11/20/2025 6:59pm,150,$82,https://www.jetblue.com/booking/cb-flights?from=FLL&to=DCA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2080,FLL,DCA,11/20/2025 8:05pm,11/20/2025 10:34pm,149,$72,https://www.jetblue.com/booking/cb-flights?from=FLL&to=DCA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 506,FLL,EWR,11/20/2025 5:50am,11/20/2025 8:45am,175,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=EWR&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 606,FLL,EWR,11/20/2025 1:04pm,11/20/2025 4:00pm,176,$94,https://www.jetblue.com/booking/cb-flights?from=FLL&to=EWR&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 106,FLL,EWR,11/20/2025 4:58pm,11/20/2025 7:59pm,181,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=EWR&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 706,FLL,EWR,11/20/2025 8:00pm,11/20/2025 10:55pm,175,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=EWR&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 728,FLL,EWR,11/20/2025 10:05am,11/20/2025 7:47pm,582,$209,https://www.jetblue.com/booking/cb-flights?from=FLL&to=EWR&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 828,FLL,EWR,11/20/2025 12:10pm,11/20/2025 11:36pm,686,$209,https://www.jetblue.com/booking/cb-flights?from=FLL&to=EWR&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 814,FLL,HPN,11/20/2025 11:33am,11/20/2025 2:30pm,177,$89,https://www.jetblue.com/booking/cb-flights?from=FLL&to=HPN&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 714,FLL,HPN,11/20/2025 8:15pm,11/20/2025 11:17pm,182,$89,https://www.jetblue.com/booking/cb-flights?from=FLL&to=HPN&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1694,FLL,HPN,11/20/2025 10:05am,11/20/2025 6:59pm,534,$205,https://www.jetblue.com/booking/cb-flights?from=FLL&to=HPN&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1294,FLL,HPN,11/20/2025 12:10pm,11/20/2025 10:28pm,618,$205,https://www.jetblue.com/booking/cb-flights?from=FLL&to=HPN&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1702,FLL,JFK,11/20/2025 6:10am,11/20/2025 9:01am,171,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2702,FLL,JFK,11/20/2025 8:15am,11/20/2025 11:02am,167,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1002,FLL,JFK,11/20/2025 10:09am,11/20/2025 12:59pm,170,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 602,FLL,JFK,11/20/2025 11:25am,11/20/2025 2:19pm,174,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1502,FLL,JFK,11/20/2025 2:35pm,11/20/2025 5:27pm,172,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2202,FLL,JFK,11/20/2025 5:40pm,11/20/2025 8:36pm,176,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2102,FLL,JFK,11/20/2025 6:45pm,11/20/2025 9:41pm,176,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1902,FLL,JFK,11/20/2025 8:10pm,11/20/2025 11:01pm,171,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=JFK&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1707,FLL,LAS,11/20/2025 7:00am,11/20/2025 9:23am,323,$211,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LAS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 507,FLL,LAS,11/20/2025 3:45pm,11/20/2025 6:22pm,337,$211,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LAS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 607,FLL,LAS,11/20/2025 6:30pm,11/20/2025 8:54pm,324,$161,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LAS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 701,FLL,LAX,11/20/2025 8:02am,11/20/2025 10:50am,348,$149,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LAX&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2801,FLL,LAX,11/20/2025 10:00am,11/20/2025 12:48pm,348,$184,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LAX&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 301,FLL,LAX,11/20/2025 4:30pm,11/20/2025 7:15pm,345,$149,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LAX&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2501,FLL,LAX,11/20/2025 7:08pm,11/20/2025 9:56pm,348,$149,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LAX&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 101,FLL,LAX,11/20/2025 9:12pm,11/20/2025 11:59pm,347,$112,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LAX&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 472,FLL,LGA,11/20/2025 10:00am,11/20/2025 12:49pm,169,$104,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LGA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 372,FLL,LGA,11/20/2025 1:40pm,11/20/2025 4:33pm,173,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LGA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 272,FLL,LGA,11/20/2025 5:47pm,11/20/2025 8:40pm,173,$104,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LGA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 572,FLL,LGA,11/20/2025 8:35pm,11/20/2025 11:27pm,172,$74,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LGA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 998,FLL,LGA,11/20/2025 12:10pm,11/20/2025 9:54pm,584,$205,https://www.jetblue.com/booking/cb-flights?from=FLL&to=LGA&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1693,FLL,NAS,11/20/2025 8:00am,11/20/2025 9:00am,60,$114,https://www.jetblue.com/booking/cb-flights?from=FLL&to=NAS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1593,FLL,NAS,11/20/2025 1:35pm,11/20/2025 2:36pm,61,$95,https://www.jetblue.com/booking/cb-flights?from=FLL&to=NAS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 793,FLL,NAS,11/20/2025 2:35pm,11/20/2025 3:34pm,59,$79,https://www.jetblue.com/booking/cb-flights?from=FLL&to=NAS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 693,FLL,NAS,11/20/2025 3:37pm,11/20/2025 4:36pm,59,$79,https://www.jetblue.com/booking/cb-flights?from=FLL&to=NAS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2276,FLL,PHL,11/20/2025 8:22am,11/20/2025 11:00am,158,$79,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PHL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 376,FLL,PHL,11/20/2025 8:20pm,11/20/2025 11:00pm,160,$79,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PHL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 857,FLL,PHX,11/20/2025 8:25am,11/20/2025 11:27am,302,$139,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PHX&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 657,FLL,PHX,11/20/2025 7:20pm,11/20/2025 10:30pm,310,$139,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PHX&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1073,FLL,PUJ,11/20/2025 7:35am,11/20/2025 10:54am,139,$197,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PUJ&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2078,FLL,PUJ,11/20/2025 10:05am,11/20/2025 7:10pm,485,$263,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PUJ&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1196,FLL,PVD,11/20/2025 4:55pm,11/20/2025 7:54pm,179,$80,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PVD&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 596,FLL,PVD,11/20/2025 7:10pm,11/20/2025 10:09pm,179,$80,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PVD&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1876,FLL,PVD,11/20/2025 12:10pm,11/20/2025 12:43am,753,$214,https://www.jetblue.com/booking/cb-flights?from=FLL&to=PVD&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2626,FLL,RDU,11/20/2025 8:31pm,11/20/2025 10:38pm,127,$99,https://www.jetblue.com/booking/cb-flights?from=FLL&to=RDU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1146,FLL,RIC,11/20/2025 8:42pm,11/20/2025 10:58pm,136,$104,https://www.jetblue.com/booking/cb-flights?from=FLL&to=RIC&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 270,FLL,RIC,11/20/2025 10:05am,11/20/2025 5:05pm,420,$396,https://www.jetblue.com/booking/cb-flights?from=FLL&to=RIC&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2549,FLL,SDQ,11/20/2025 11:55am,11/20/2025 3:13pm,138,$313,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SDQ&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 805,FLL,SDQ,11/20/2025 10:05am,11/20/2025 9:15pm,610,$315,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SDQ&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 805,FLL,SDQ,11/20/2025 12:10pm,11/20/2025 9:15pm,485,$315,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SDQ&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 577,FLL,SFO,11/20/2025 6:00am,11/20/2025 9:19am,379,$130,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SFO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 277,FLL,SFO,11/20/2025 8:05pm,11/20/2025 11:30pm,385,$130,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SFO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 553,FLL,SJU,11/20/2025 7:00am,11/20/2025 10:35am,155,$238,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2253,FLL,SJU,11/20/2025 8:00am,11/20/2025 11:35am,155,$213,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1553,FLL,SJU,11/20/2025 11:05am,11/20/2025 2:41pm,156,$238,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 253,FLL,SJU,11/20/2025 1:00pm,11/20/2025 4:35pm,155,$238,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1453,FLL,SJU,11/20/2025 5:25pm,11/20/2025 8:59pm,154,$145,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 353,FLL,SJU,11/20/2025 7:30pm,11/20/2025 11:04pm,154,$145,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 653,FLL,SJU,11/20/2025 9:25pm,11/20/2025 12:59am,154,$125,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1033,FLL,SJU,11/20/2025 10:05am,11/20/2025 9:29pm,624,$322,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2133,FLL,SJU,11/20/2025 10:05am,11/20/2025 12:51am,826,$252,https://www.jetblue.com/booking/cb-flights?from=FLL&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 395,HPN,MCO,11/20/2025 8:30am,11/20/2025 11:25am,175,$78,https://www.jetblue.com/booking/cb-flights?from=HPN&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 595,HPN,MCO,11/20/2025 2:29pm,11/20/2025 5:27pm,178,$78,https://www.jetblue.com/booking/cb-flights?from=HPN&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 195,HPN,MCO,11/20/2025 8:29pm,11/20/2025 11:15pm,166,$78,https://www.jetblue.com/booking/cb-flights?from=HPN&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 813,HPN,MCO,11/20/2025 7:00am,11/20/2025 3:39pm,519,$261,https://www.jetblue.com/booking/cb-flights?from=HPN&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 667,HPN,PBI,11/20/2025 6:30am,11/20/2025 9:23am,173,$94,https://www.jetblue.com/booking/cb-flights?from=HPN&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 967,HPN,PBI,11/20/2025 8:45am,11/20/2025 11:43am,178,$108,https://www.jetblue.com/booking/cb-flights?from=HPN&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1267,HPN,PBI,11/20/2025 10:40am,11/20/2025 1:37pm,177,$94,https://www.jetblue.com/booking/cb-flights?from=HPN&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1067,HPN,PBI,11/20/2025 3:25pm,11/20/2025 6:20pm,175,$124,https://www.jetblue.com/booking/cb-flights?from=HPN&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1367,HPN,PBI,11/20/2025 7:00pm,11/20/2025 9:53pm,173,$94,https://www.jetblue.com/booking/cb-flights?from=HPN&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2601,HPN,SJU,11/20/2025 8:00am,11/20/2025 12:43pm,223,$234,https://www.jetblue.com/booking/cb-flights?from=HPN&to=SJU&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 513,ISP,FLL,11/20/2025 6:56pm,11/20/2025 9:48pm,172,$83,https://www.jetblue.com/booking/cb-flights?from=ISP&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 547,ISP,FLL,11/20/2025 10:30am,11/20/2025 7:44pm,554,$241,https://www.jetblue.com/booking/cb-flights?from=ISP&to=FLL&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 547,ISP,MCO,11/20/2025 10:30am,11/20/2025 1:19pm,169,$119,https://www.jetblue.com/booking/cb-flights?from=ISP&to=MCO&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 345,ISP,PBI,11/20/2025 12:05pm,11/20/2025 2:57pm,172,$95,https://www.jetblue.com/booking/cb-flights?from=ISP&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 545,ISP,PBI,11/20/2025 3:00pm,11/20/2025 5:53pm,173,$83,https://www.jetblue.com/booking/cb-flights?from=ISP&to=PBI&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1310,JAX,BOS,11/20/2025 11:33am,11/20/2025 2:13pm,160,$139,https://www.jetblue.com/booking/cb-flights?from=JAX&to=BOS&depart=11%2F20%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
